354.0, 405.75
355.203125, 404.75
356.859375, 404.0
358.03125, 403.25
359.53125, 403.0
1.09375, 403.25
2.34375, 403.5
3.734375, 404.0
5.078125, 404.75
6.234375, 405.75
7.625, 407.5
9.3125, 409.5
10.515625, 411.0
11.765625, 412.25
13.296875, 414.25
14.5, 417.0
15.78125, 420.0
17.484375, 423.25
18.859375, 426.5
19.953125, 430.25
21.203125, 434.25
22.65625, 438.5
24.125, 442.75
25.25, 447.75
26.703125, 453.75
28.15625, 459.75
29.59375, 465.5
30.890625, 472.0
32.015625, 479.75
33.5625, 486.75
34.8125, 494.0
36.015625, 502.75
37.421875, 512.0
39.0, 522.0
40.078125, 531.75
41.53125, 542.75
43.0, 555.0
44.25, 567.75
45.421875, 581.0
46.828125, 595.5
48.109375, 612.0
49.53125, 628.5
50.796875, 646.25
52.0625, 664.75
54.828125, 709.0
70.671875, 1195.75
72.140625, 1178.75
73.53125, 1183.25
74.921875, 1186.5
76.28125, 1176.5
77.65625, 1169.75
79.109375, 1165.0
80.4375, 1160.5
81.84375, 1155.5
83.25, 1151.5
84.53125, 1149.25
85.921875, 1147.0
87.34375, 1144.25
88.78125, 1145.5
90.140625, 1146.25
91.46875, 1147.0
92.921875, 1149.0
94.234375, 1150.75
95.609375, 1155.0
97.0625, 1158.25
98.375, 1162.75
99.796875, 1168.5
101.171875, 1173.5
102.53125, 1179.0
103.90625, 1186.25
105.296875, 1194.75
106.6875, 1204.75
108.03125, 1215.5
109.484375, 1225.5
110.78125, 1235.75
112.234375, 1240.25
113.578125, 1244.0
115.015625, 1253.25
116.296875, 1273.25
117.65625, 1297.75
119.078125, 1316.75
120.453125, 1338.25
121.78125, 1360.5
123.1875, 1380.0
128.671875, 1480.75
130.0, 1513.25
131.34375, 1546.75
132.703125, 1582.5
136.828125, 1699.0
138.15625, 1744.0
140.90625, 1845.0
143.625, 1967.0
160.765625, 574.5
162.015625, 570.25
163.453125, 576.0
164.71875, 585.5
175.8125, 138.5
177.4375, 138.5
178.828125, 139.0
187.625, 2753.25
196.0625, 2240.25
197.4375, 2254.75
198.8125, 2269.75
201.734375, 1845.0
203.1875, 1857.25
204.546875, 1879.5
205.9375, 1905.0
207.3125, 1935.25
208.6875, 1958.5
212.015625, 1126.0
215.8125, 615.25
217.375, 609.75
218.6875, 609.75
221.578125, 1292.25
222.875, 1315.25
224.265625, 1348.0
225.640625, 1384.25
227.0, 1422.5
228.359375, 1460.0
233.5, 773.5
234.84375, 755.25
239.203125, 650.75
242.328125, 596.5
246.421875, 586.75
247.9375, 586.0
249.25, 590.75
250.6875, 596.0
251.828125, 600.0
253.375, 610.75
254.6875, 624.25
255.9375, 635.75
257.390625, 647.5
266.921875, 2010.25
268.28125, 2009.75
269.671875, 2012.25
273.890625, 1829.25
275.25, 1832.5
276.671875, 1836.25
278.03125, 1843.25
279.4375, 1851.75
280.8125, 1858.5
282.21875, 1859.25
286.296875, 2070.0
298.390625, 835.0
302.9375, 758.25
304.359375, 735.5
305.84375, 714.0
307.234375, 694.75
308.625, 676.5
310.109375, 659.75
311.421875, 645.25
312.859375, 630.75
314.34375, 617.75
315.9375, 602.75
318.90625, 530.5
320.359375, 514.5
324.84375, 493.0
326.265625, 484.75
327.78125, 477.25
329.21875, 470.0
330.34375, 463.0
332.0625, 456.75
333.4375, 451.0
334.796875, 445.25
336.21875, 440.25
337.734375, 435.75
338.96875, 431.5
340.515625, 427.5
341.734375, 423.5
343.46875, 420.5
344.8125, 418.0
346.0, 415.25
347.625, 413.0
348.984375, 411.0
350.25, 409.25
351.90625, 407.75
353.171875, 406.25
