357.109375, 252.25
358.75, 252.0
0.65625, 252.0
1.25, 252.25
2.578125, 252.5
4.59375, 253.0
5.875, 253.5
7.4375, 254.25
8.3125, 255.0
10.015625, 256.0
11.390625, 257.0
12.890625, 258.25
14.9375, 260.0
15.890625, 261.5
16.75, 263.5
17.640625, 265.5
19.734375, 267.75
20.6875, 270.0
21.453125, 272.25
22.953125, 275.0
24.9375, 278.0
25.40625, 280.75
27.4375, 284.25
28.578125, 287.5
30.046875, 291.25
30.703125, 295.75
32.65625, 300.5
33.703125, 305.25
34.734375, 311.0
36.109375, 317.0
37.265625, 322.25
38.625, 328.25
40.234375, 335.5
41.828125, 343.25
42.84375, 350.75
44.234375, 358.0
56.71875, 479.5
76.21875, 1001.0
77.640625, 989.0
79.03125, 990.0
80.4375, 994.0
81.875, 994.75
83.203125, 994.0
84.59375, 990.5
85.96875, 987.5
87.34375, 987.0
88.703125, 987.25
90.109375, 987.25
91.5, 988.25
92.96875, 990.25
94.359375, 993.0
95.671875, 994.75
97.140625, 997.75
98.484375, 1001.5
99.90625, 1004.75
101.3125, 1008.75
102.640625, 1013.5
104.015625, 1021.0
105.34375, 1028.5
106.734375, 1035.5
108.171875, 1045.0
109.453125, 1055.25
110.921875, 1065.0
112.265625, 1075.75
113.625, 1085.0
115.0, 1096.0
116.34375, 1112.0
117.75, 1128.25
119.078125, 1142.0
120.46875, 1157.75
121.859375, 1175.5
123.265625, 1185.0
124.609375, 1192.5
127.359375, 1252.0
128.671875, 1276.0
130.109375, 1301.75
131.390625, 1330.5
132.71875, 1362.75
134.125, 1392.0
138.15625, 1506.0
139.5, 1548.25
140.921875, 1592.5
154.5, 2252.25
158.53125, 2760.0
162.046875, 1176.5
163.40625, 1168.75
176.0, 138.75
177.390625, 138.5
178.78125, 139.0
181.078125, 139.5
181.546875, 140.5
180.4375, 879.75
190.328125, 2949.25
198.828125, 2166.5
200.234375, 2142.0
204.40625, 2182.5
205.8125, 2123.25
208.53125, 2119.5
209.921875, 2162.75
211.28125, 2194.25
214.53125, 1347.25
215.875, 1372.0
217.203125, 1398.75
218.5625, 1427.75
219.96875, 1457.25
221.328125, 1491.0
222.640625, 1529.75
224.0, 1567.25
225.390625, 1605.5
226.71875, 1649.5
232.953125, 957.75
238.921875, 810.5
240.28125, 805.75
241.578125, 803.5
242.96875, 802.75
244.40625, 810.0
245.640625, 817.25
247.125, 832.25
248.4375, 845.0
249.8125, 859.0
251.0625, 879.5
252.5, 899.5
255.21875, 960.25
259.984375, 2191.25
261.328125, 2185.5
262.71875, 2178.5
264.140625, 2172.75
265.53125, 2168.75
268.34375, 1985.0
269.75, 1990.25
271.171875, 1990.75
272.546875, 1991.0
273.890625, 1996.0
275.1875, 1999.5
276.59375, 2000.0
279.3125, 2098.0
298.125, 510.5
310.296875, 381.0
312.09375, 370.0
313.40625, 359.5
315.140625, 350.5
316.296875, 342.25
317.625, 334.0
319.03125, 326.5
320.84375, 319.75
322.046875, 313.75
324.265625, 308.0
325.421875, 302.5
327.234375, 297.75
328.28125, 293.25
329.6875, 288.75
331.65625, 284.5
333.390625, 280.75
334.15625, 277.75
336.125, 274.75
337.234375, 272.0
338.484375, 269.5
340.46875, 267.0
341.421875, 264.75
343.015625, 263.0
344.453125, 261.5
346.0625, 259.75
348.015625, 258.25
348.234375, 256.75
350.0, 255.75
352.5625, 254.75
353.140625, 254.0
353.640625, 253.25
356.953125, 252.5
