15, 358.546875
15, 359.890625
15, 1.21875
15, 2.328125
15, 3.90625
15, 5.25
15, 6.59375
15, 7.8125
15, 8.765625
15, 10.609375
15, 11.546875
15, 13.296875
15, 14.640625
15, 15.96875
15, 16.28125
15, 18.28125
15, 19.953125
15, 20.046875
15, 22.640625
15, 24.0
15, 25.34375
15, 26.671875
15, 28.015625
15, 28.015625
15, 30.6875
15, 32.03125
15, 33.359375
15, 32.859375
15, 34.828125
15, 35.375
15, 36.625
15, 79.5
15, 80.78125
15, 84.828125
15, 86.09375
15, 87.4375
15, 88.828125
15, 90.109375
15, 91.46875
15, 92.859375
15, 94.234375
15, 95.46875
15, 96.859375
15, 98.1875
15, 99.515625
15, 100.9375
15, 102.234375
15, 103.578125
15, 104.90625
15, 106.234375
15, 107.515625
15, 108.8125
15, 110.171875
15, 111.421875
15, 112.8125
15, 114.109375
15, 115.4375
15, 116.75
15, 118.125
15, 119.40625
15, 120.703125
15, 122.0625
15, 123.4375
15, 124.75
15, 126.03125
15, 127.375
15, 128.671875
15, 129.921875
15, 131.3125
15, 132.640625
15, 133.9375
15, 140.453125
15, 143.09375
15, 162.90625
15, 164.265625
15, 178.75
15, 180.78125
15, 187.0625
15, 188.390625
15, 189.734375
14, 199.296875
15, 206.140625
15, 207.546875
15, 208.859375
15, 210.234375
15, 213.65625
15, 214.734375
15, 216.09375
15, 217.546875
15, 222.328125
15, 223.65625
15, 225.046875
15, 226.21875
15, 227.703125
15, 229.03125
15, 230.296875
9, 232.921875
15, 239.515625
15, 240.890625
15, 242.234375
15, 243.546875
15, 244.921875
15, 250.34375
15, 251.703125
15, 257.03125
15, 262.421875
15, 264.09375
15, 265.171875
15, 271.90625
15, 273.25
15, 274.5625
15, 290.0625
15, 291.46875
15, 308.203125
15, 311.171875
15, 313.109375
15, 313.84375
15, 316.40625
15, 317.46875
15, 319.46875
15, 319.59375
15, 321.6875
15, 323.1875
15, 325.875
15, 326.53125
15, 328.5625
15, 329.046875
15, 331.28125
15, 332.625
15, 332.9375
15, 335.28125
15, 336.625
15, 337.96875
15, 339.3125
15, 340.65625
15, 342.0
15, 343.34375
15, 344.4375
15, 346.03125
15, 347.375
15, 348.296875
15, 350.0625
15, 351.40625
15, 352.625
15, 354.0625
15, 355.40625
15, 356.40625
